card_id,account_id,customer_id,card_type,network,issue_date,expiry_date,card_status
CARD000317,ACC001855,CUS000701,Credit,Mastercard,2023-03-11,2027-03-11,Active
CARD000318,ACC013126,CUS009311,Debit,RuPay,2025-04-13,2029-04-13,Active
CARD000319,ACC013386,CUS008460,Debit,Visa,2022-06-04,2026-06-04,Blocked
CARD000320,ACC002369,CUS007459,Debit,Visa,2021-09-10,2025-09-10,Active
CARD000321,ACC006000,CUS006392,Debit,Visa,2024-06-20,2028-06-20,Active
CARD000322,ACC003083,CUS004053,Debit,Visa,2021-10-25,2025-10-25,Active
CARD000323,ACC005079,CUS001347,Debit,RuPay,2022-11-23,2026-11-23,Active
CARD000324,ACC013858,CUS005276,Debit,RuPay,2021-10-18,2025-10-18,Active
CARD000325,ACC008062,CUS001115,Debit,Visa,2024-04-01,2028-04-01,Active
CARD000326,ACC001273,CUS009346,Debit,RuPay,2021-09-12,2025-09-12,Active
CARD000327,ACC012510,CUS007067,Debit,RuPay,2021-10-22,2025-10-22,Active
CARD000328,ACC009986,CUS002776,Debit,Mastercard,2023-04-12,2027-04-12,Active
CARD000329,ACC002031,CUS003456,Debit,Mastercard,2024-10-17,2028-10-17,Active
CARD000330,ACC010628,CUS008386,Credit,Mastercard,2023-03-20,2027-03-20,Expired
CARD000331,ACC004562,CUS008222,Debit,Visa,2024-07-18,2028-07-18,Blocked
CARD000332,ACC009976,CUS007710,Credit,Mastercard,2023-02-11,2027-02-11,Active
CARD000333,ACC011067,CUS003411,Debit,Mastercard,2022-03-18,2026-03-18,Active
CARD000334,ACC006321,CUS003399,Credit,Mastercard,2026-05-31,2030-05-31,Active
CARD000335,ACC008015,CUS003158,Debit,Visa,2023-10-14,2027-10-14,Active
CARD000336,ACC000292,CUS005337,Debit,Visa,2021-12-17,2025-12-17,Active
CARD000337,ACC006312,CUS007818,Debit,RuPay,2021-09-11,2025-09-11,Blocked
CARD000338,ACC014610,CUS000372,Debit,RuPay,2022-06-26,2026-06-26,Active
CARD000339,ACC011972,CUS005995,Debit,Visa,2023-08-27,2027-08-27,Active
CARD000340,ACC012849,CUS000726,Credit,Mastercard,2025-04-12,2029-04-12,Active
CARD000341,ACC006627,CUS002938,Debit,Mastercard,2024-08-02,2028-08-02,Active
CARD000342,ACC011532,CUS009002,Debit,Visa,2024-10-27,2028-10-27,Active
CARD000343,ACC002009,CUS002669,Debit,Visa,2023-02-03,2027-02-03,Active
CARD000344,ACC005141,CUS006360,Debit,Mastercard,2025-07-06,2029-07-06,Active
CARD000345,ACC002299,CUS007756,Debit,RuPay,2023-02-14,2027-02-14,Active
CARD000346,ACC000742,CUS001557,Credit,Visa,2024-05-29,2028-05-29,Active
CARD000347,ACC011861,CUS007817,Debit,Visa,2022-07-22,2026-07-22,Active
CARD000348,ACC008204,CUS005648,Credit,Visa,2021-10-17,2025-10-17,Active
CARD000349,ACC003249,CUS000972,Credit,Visa,2025-04-27,2029-04-27,Active
CARD000350,ACC008436,CUS009228,Debit,Visa,2023-09-19,2027-09-19,Active
CARD000351,ACC014308,CUS007039,Debit,RuPay,2024-05-01,2028-05-01,Active
CARD000352,ACC006815,CUS005008,Debit,Mastercard,2022-10-24,2026-10-24,Active
CARD000353,ACC007973,CUS008401,Debit,Visa,2026-03-10,2030-03-10,Active
CARD000354,ACC011452,CUS000238,Debit,Visa,2021-09-19,2025-09-19,Active
CARD000355,ACC012432,CUS007990,Debit,Visa,2026-04-01,2030-04-01,Active
CARD000356,ACC012619,CUS007478,Debit,Mastercard,2026-06-28,2030-06-28,Active
CARD000357,ACC002659,CUS000556,Debit,Mastercard,2025-05-12,2029-05-12,Active
CARD000358,ACC005007,CUS006169,Credit,Mastercard,2026-01-18,2030-01-18,Active
CARD000359,ACC001940,CUS007911,Debit,Mastercard,2022-07-22,2026-07-22,Active
CARD000360,ACC001876,CUS004157,Debit,Mastercard,2025-09-13,2029-09-13,Active
CARD000361,ACC009371,CUS006931,Debit,Mastercard,2023-04-03,2027-04-03,Active
CARD000362,ACC000400,CUS004858,Debit,RuPay,2023-10-31,2027-10-31,Active
CARD000363,ACC002403,CUS000406,Debit,RuPay,2024-01-05,2028-01-05,Active
CARD000364,ACC002792,CUS001463,Debit,Visa,2025-11-26,2029-11-26,Active
CARD000365,ACC004668,CUS005087,Debit,Visa,2024-07-02,2028-07-02,Active
CARD000366,ACC013535,CUS009195,Debit,Mastercard,2024-03-25,2028-03-25,Active
CARD000367,ACC004239,CUS002518,Debit,Mastercard,2023-04-29,2027-04-29,Active
CARD000368,ACC005734,CUS007216,Debit,RuPay,2022-08-28,2026-08-28,Active
CARD000369,ACC013174,CUS000784,Debit,Mastercard,2025-01-14,2029-01-14,Active
CARD000370,ACC006167,CUS006077,Debit,Visa,2026-07-18,2030-07-18,Active
CARD000371,ACC003874,CUS009985,Debit,Mastercard,2024-03-20,2028-03-20,Active
CARD000372,ACC010283,CUS003864,Debit,Visa,2022-02-25,2026-02-25,Active
CARD000373,ACC002314,CUS007442,Debit,Visa,2025-03-12,2029-03-12,Active
CARD000374,ACC001898,CUS002535,Credit,Mastercard,2023-05-06,2027-05-06,Active
CARD000375,ACC003453,CUS003376,Debit,Visa,2025-05-30,2029-05-30,Expired
CARD000376,ACC001259,CUS009354,Debit,Visa,2022-04-24,2026-04-24,Active
CARD000377,ACC013443,CUS002441,Debit,Mastercard,2023-07-01,2027-07-01,Active
CARD000378,ACC007696,CUS007135,Debit,Visa,2024-01-05,2028-01-05,Blocked
CARD000379,ACC005352,CUS008231,Credit,Mastercard,2026-01-04,2030-01-04,Active
CARD000380,ACC008815,CUS007359,Debit,Mastercard,2026-02-05,2030-02-05,Active
CARD000381,ACC006003,CUS003458,Credit,RuPay,2022-08-27,2026-08-27,Active
CARD000382,ACC012611,CUS003080,Credit,Visa,2025-06-21,2029-06-21,Active
CARD000383,ACC002469,CUS003591,Debit,Visa,2022-10-25,2026-10-25,Active
CARD000384,ACC006989,CUS003415,Debit,Visa,2022-01-25,2026-01-25,Expired
CARD000385,ACC000824,CUS003330,Debit,Mastercard,2023-01-26,2027-01-26,Active
CARD000386,ACC004297,CUS008705,Debit,Visa,2022-11-10,2026-11-10,Blocked
CARD000387,ACC013358,CUS008528,Credit,RuPay,2024-12-16,2028-12-16,Active
CARD000388,ACC000670,CUS006547,Debit,Mastercard,2022-06-14,2026-06-14,Active
CARD000389,ACC009632,CUS005346,Debit,Visa,2025-04-17,2029-04-17,Active
CARD000390,ACC014454,CUS007408,Debit,Mastercard,2024-03-19,2028-03-19,Active
CARD000391,ACC004755,CUS001548,Debit,RuPay,2024-10-10,2028-10-10,Active
CARD000392,ACC000954,CUS003380,Debit,Visa,2026-02-28,2030-02-28,Active
CARD000393,ACC007627,CUS007339,Debit,Visa,2025-02-21,2029-02-21,Active
CARD000394,ACC000531,CUS006507,Debit,Visa,2024-04-07,2028-04-07,Active
CARD000395,ACC009474,CUS005111,Debit,Visa,2025-04-25,2029-04-25,Active
CARD000396,ACC005698,CUS002590,Credit,Mastercard,2026-04-24,2030-04-24,Expired
CARD000397,ACC014908,CUS009650,Debit,RuPay,2022-10-08,2026-10-08,Active
CARD000398,ACC006717,CUS001266,Debit,RuPay,2026-07-22,2030-07-22,Active
CARD000399,ACC010321,CUS000278,Debit,RuPay,2026-06-30,2030-06-30,Active
CARD000400,ACC002830,CUS009386,Debit,RuPay,2022-12-18,2026-12-18,Active
CARD000401,ACC008685,CUS004884,Debit,Mastercard,2024-12-03,2028-12-03,Active
CARD000402,ACC005855,CUS007844,Debit,Visa,2023-12-22,2027-12-22,Active
CARD000403,ACC005568,CUS003403,Debit,Mastercard,2025-05-18,2029-05-18,Active
CARD000404,ACC013837,CUS004549,Credit,Mastercard,2023-10-11,2027-10-11,Active
CARD000405,ACC014600,CUS005640,Debit,Visa,2025-05-20,2029-05-20,Active
CARD000406,ACC004825,CUS001918,Debit,RuPay,2024-06-25,2028-06-25,Blocked
CARD000407,ACC000818,CUS008958,Debit,Mastercard,2022-11-22,2026-11-22,Active
CARD000408,ACC008970,CUS002265,Debit,Visa,2024-10-01,2028-10-01,Active
CARD000409,ACC010688,CUS009086,Debit,Visa,2023-05-26,2027-05-26,Blocked
CARD000410,ACC010448,CUS003457,Credit,Mastercard,2023-11-30,2027-11-30,Active
CARD000411,ACC008799,CUS003653,Credit,Mastercard,2023-09-21,2027-09-21,Active
CARD000412,ACC011174,CUS006014,Debit,RuPay,2024-03-09,2028-03-09,Active
CARD000413,ACC007798,CUS003457,Credit,Visa,2024-03-31,2028-03-31,Active
CARD000414,ACC013479,CUS007410,Debit,Visa,2024-12-31,2028-12-31,Active
CARD000415,ACC007623,CUS005962,Credit,Visa,2024-04-09,2028-04-09,Active
CARD000416,ACC014879,CUS009886,Debit,Visa,2023-04-27,2027-04-27,Active
CARD000417,ACC013427,CUS002571,Credit,Visa,2021-09-26,2025-09-26,Active
CARD000418,ACC004657,CUS004880,Credit,Mastercard,2024-02-08,2028-02-08,Active
CARD000419,ACC010728,CUS008657,Debit,Visa,2022-02-17,2026-02-17,Active
CARD000420,ACC000926,CUS007338,Debit,Visa,2025-12-29,2029-12-29,Active
CARD000421,ACC012999,CUS001115,Debit,Visa,2022-04-19,2026-04-19,Active
CARD000422,ACC012915,CUS006299,Debit,Mastercard,2025-09-02,2029-09-02,Active
CARD000423,ACC014364,CUS001484,Credit,Visa,2024-03-16,2028-03-16,Blocked
CARD000424,ACC009095,CUS000618,Debit,RuPay,2025-08-08,2029-08-08,Blocked
CARD000425,ACC007772,CUS001591,Debit,Visa,2026-06-19,2030-06-19,Active
CARD000426,ACC005773,CUS009588,Debit,RuPay,2024-01-18,2028-01-18,Active
CARD000427,ACC004965,CUS001667,Debit,RuPay,2022-06-28,2026-06-28,Active
CARD000428,ACC000281,CUS005243,Debit,Visa,2023-10-16,2027-10-16,Active
CARD000429,ACC011616,CUS009861,Debit,Mastercard,2025-07-25,2029-07-25,Active
CARD000430,ACC013186,CUS000644,Debit,Visa,2024-07-04,2028-07-04,Active
CARD000431,ACC014985,CUS006723,Debit,Visa,2023-10-14,2027-10-14,Active
CARD000432,ACC001693,CUS001395,Debit,Visa,2024-02-24,2028-02-24,Active
CARD000433,ACC001634,CUS008409,Credit,Visa,2024-06-10,2028-06-10,Active
CARD000434,ACC001340,CUS003758,Debit,Mastercard,2022-06-09,2026-06-09,Active
CARD000435,ACC011520,CUS009168,Debit,Mastercard,2026-07-01,2030-07-01,Active
CARD000436,ACC001691,CUS004714,Debit,Mastercard,2024-08-14,2028-08-14,Active
CARD000437,ACC006466,CUS006857,Credit,Mastercard,2021-12-19,2025-12-19,Active
CARD000438,ACC000805,CUS005412,Debit,Mastercard,2023-10-27,2027-10-27,Active
CARD000439,ACC007393,CUS005908,Debit,Visa,2023-06-03,2027-06-03,Active
CARD000440,ACC012452,CUS003490,Debit,Visa,2025-06-19,2029-06-19,Active
CARD000441,ACC004990,CUS009388,Debit,Visa,2021-12-11,2025-12-11,Active
CARD000442,ACC004112,CUS005565,Debit,Visa,2022-08-26,2026-08-26,Active
CARD000443,ACC009784,CUS004555,Debit,Mastercard,2024-03-05,2028-03-05,Active
CARD000444,ACC012384,CUS000572,Credit,Visa,2022-10-19,2026-10-19,Active
CARD000445,ACC010291,CUS005648,Credit,Visa,2024-02-26,2028-02-26,Active
CARD000446,ACC014063,CUS007964,Debit,Visa,2026-02-02,2030-02-02,Active
CARD000447,ACC007777,CUS000837,Debit,Visa,2023-12-27,2027-12-27,Active
CARD000448,ACC006138,CUS001279,Debit,Visa,2023-05-14,2027-05-14,Active
CARD000449,ACC014981,CUS004686,Debit,Mastercard,2024-06-29,2028-06-29,Active
CARD000450,ACC012899,CUS002127,Debit,Mastercard,2022-04-29,2026-04-29,Expired
CARD000451,ACC000624,CUS004598,Debit,Visa,2023-09-24,2027-09-24,Expired
CARD000452,ACC008353,CUS001875,Debit,Visa,2024-06-01,2028-06-01,Active
CARD000453,ACC004855,CUS002427,Debit,Mastercard,2025-04-09,2029-04-09,Active
CARD000454,ACC011132,CUS001203,Debit,Mastercard,2023-03-27,2027-03-27,Active
CARD000455,ACC003261,CUS002059,Debit,Visa,2024-09-15,2028-09-15,Active
CARD000456,ACC001796,CUS000292,Credit,Mastercard,2023-03-06,2027-03-06,Active
CARD000457,ACC001600,CUS009242,Debit,RuPay,2026-02-12,2030-02-12,Active
CARD000458,ACC005724,CUS002940,Credit,Visa,2023-11-01,2027-11-01,Active
CARD000459,ACC014321,CUS008834,Credit,Visa,2025-04-05,2029-04-05,Active
CARD000460,ACC005740,CUS002065,Credit,Mastercard,2023-01-06,2027-01-06,Active
CARD000461,ACC010523,CUS007308,Credit,Visa,2023-05-29,2027-05-29,Active
CARD000462,ACC008310,CUS005890,Debit,Mastercard,2023-06-29,2027-06-29,Active
CARD000463,ACC008576,CUS008941,Debit,RuPay,2025-11-16,2029-11-16,Active
CARD000464,ACC010773,CUS003172,Debit,Mastercard,2023-08-02,2027-08-02,Active
CARD000465,ACC013731,CUS003556,Debit,Mastercard,2025-08-21,2029-08-21,Active
CARD000466,ACC007720,CUS008292,Debit,Mastercard,2024-04-16,2028-04-16,Active
CARD000467,ACC008399,CUS004160,Debit,Visa,2021-10-14,2025-10-14,Active
CARD000468,ACC013578,CUS007861,Debit,RuPay,2024-03-21,2028-03-21,Active
CARD000469,ACC004628,CUS008598,Debit,Mastercard,2025-02-18,2029-02-18,Active
CARD000470,ACC001868,CUS009025,Debit,RuPay,2024-10-14,2028-10-14,Active
CARD000471,ACC006615,CUS008073,Debit,Visa,2026-07-18,2030-07-18,Active
CARD000472,ACC014288,CUS000681,Debit,Mastercard,2022-02-24,2026-02-24,Active
CARD000473,ACC009615,CUS005433,Debit,Mastercard,2022-10-07,2026-10-07,Active
CARD000474,ACC014950,CUS003525,Credit,RuPay,2025-01-01,2029-01-01,Active
CARD000475,ACC004921,CUS007646,Debit,Visa,2026-01-15,2030-01-15,Active
CARD000476,ACC013303,CUS005575,Debit,Mastercard,2023-06-15,2027-06-15,Active
CARD000477,ACC005481,CUS000868,Debit,Mastercard,2025-03-06,2029-03-06,Active
CARD000478,ACC010151,CUS006290,Debit,RuPay,2024-10-15,2028-10-15,Active
CARD000479,ACC007136,CUS002611,Credit,Visa,2023-01-27,2027-01-27,Active
CARD000480,ACC012130,CUS000987,Credit,Visa,2025-10-19,2029-10-19,Blocked
CARD000481,ACC005245,CUS001643,Debit,RuPay,2026-04-15,2030-04-15,Active
CARD000482,ACC000995,CUS005026,Credit,Visa,2024-07-05,2028-07-05,Blocked
CARD000483,ACC000328,CUS006474,Debit,Visa,2024-06-18,2028-06-18,Blocked
CARD000484,ACC004605,CUS009328,Debit,Mastercard,2024-09-02,2028-09-02,Blocked
CARD000485,ACC008687,CUS001324,Credit,Mastercard,2024-02-04,2028-02-04,Active
CARD000486,ACC014280,CUS003356,Debit,Mastercard,2026-03-26,2030-03-26,Active
CARD000487,ACC008754,CUS005927,Credit,Mastercard,2022-07-21,2026-07-21,Active
CARD000488,ACC014013,CUS002147,Debit,Mastercard,2022-08-10,2026-08-10,Active
CARD000489,ACC009977,CUS005918,Credit,RuPay,2025-02-07,2029-02-07,Active
CARD000490,ACC001063,CUS001443,Debit,Mastercard,2024-02-11,2028-02-11,Active
CARD000491,ACC013091,CUS000210,Debit,Visa,2026-01-29,2030-01-29,Active
CARD000492,ACC005190,CUS002106,Credit,RuPay,2022-05-07,2026-05-07,Active
CARD000493,ACC012535,CUS000547,Debit,RuPay,2025-01-27,2029-01-27,Active
CARD000494,ACC006043,CUS003871,Credit,Visa,2022-03-24,2026-03-24,Active
CARD000495,ACC002964,CUS000694,Debit,Visa,2025-03-07,2029-03-07,Active
CARD000496,ACC013140,CUS004477,Debit,Visa,2026-06-02,2030-06-02,Active
CARD000497,ACC007313,CUS009553,Debit,Mastercard,2026-01-07,2030-01-07,Active
CARD000498,ACC009480,CUS006345,Debit,RuPay,2026-08-04,2030-08-04,Blocked
CARD000499,ACC012292,CUS001539,Debit,Visa,2025-04-11,2029-04-11,Active
CARD000500,ACC006700,CUS001127,Debit,RuPay,2022-02-16,2026-02-16,Active
CARD000501,ACC003591,CUS001300,Credit,Visa,2023-11-13,2027-11-13,Active
CARD000502,ACC003495,CUS000521,Credit,RuPay,2023-10-07,2027-10-07,Active
CARD000503,ACC008321,CUS009967,Credit,Mastercard,2025-07-06,2029-07-06,Active
CARD000504,ACC000703,CUS009869,Credit,Visa,2023-07-12,2027-07-12,Active
CARD000505,ACC008061,CUS001776,Debit,RuPay,2022-09-05,2026-09-05,Active
CARD000506,ACC007189,CUS004277,Credit,Mastercard,2024-04-06,2028-04-06,Active
CARD000507,ACC006450,CUS007422,Debit,RuPay,2025-08-11,2029-08-11,Active
CARD000508,ACC005175,CUS001815,Debit,Visa,2026-01-16,2030-01-16,Active
CARD000509,ACC002339,CUS000141,Debit,Visa,2021-11-01,2025-11-01,Active
CARD000510,ACC009981,CUS009696,Debit,RuPay,2025-04-06,2029-04-06,Active
CARD000511,ACC012177,CUS005514,Credit,RuPay,2025-04-07,2029-04-07,Active
CARD000512,ACC003723,CUS007906,Credit,RuPay,2026-06-21,2030-06-21,Active
CARD000513,ACC005092,CUS001613,Debit,Mastercard,2025-04-11,2029-04-11,Active
CARD000514,ACC005249,CUS005303,Debit,Mastercard,2021-11-12,2025-11-12,Active
CARD000515,ACC010807,CUS005426,Credit,Visa,2025-10-04,2029-10-04,Expired
CARD000516,ACC010474,CUS001559,Credit,Visa,2025-10-28,2029-10-28,Active
CARD000517,ACC006743,CUS005767,Debit,Visa,2024-09-29,2028-09-29,Active
CARD000518,ACC005752,CUS003877,Credit,RuPay,2026-02-21,2030-02-21,Active
CARD000519,ACC004911,CUS006414,Debit,Mastercard,2024-08-19,2028-08-19,Active
CARD000520,ACC000842,CUS006157,Debit,Visa,2024-11-07,2028-11-07,Active
CARD000521,ACC007824,CUS007935,Debit,Visa,2022-07-02,2026-07-02,Active
CARD000522,ACC012994,CUS001736,Credit,RuPay,2026-08-02,2030-08-02,Active
CARD000523,ACC007752,CUS003179,Debit,Mastercard,2025-02-23,2029-02-23,Blocked
CARD000524,ACC006306,CUS000639,Credit,Mastercard,2025-12-17,2029-12-17,Active
CARD000525,ACC004000,CUS009709,Credit,RuPay,2025-04-03,2029-04-03,Active
CARD000526,ACC003556,CUS001108,Debit,Mastercard,2021-12-31,2025-12-31,Active
CARD000527,ACC011820,CUS003729,Debit,Mastercard,2026-06-20,2030-06-20,Active
CARD000528,ACC007493,CUS007289,Debit,RuPay,2025-05-23,2029-05-23,Active
CARD000529,ACC009871,CUS008130,Credit,Visa,2025-07-10,2029-07-10,Active
CARD000530,ACC005386,CUS002549,Debit,Mastercard,2025-06-02,2029-06-02,Active
CARD000531,ACC008618,CUS009742,Debit,RuPay,2024-08-21,2028-08-21,Active
CARD000532,ACC011763,CUS009632,Debit,RuPay,2022-09-25,2026-09-25,Active
CARD000533,ACC013708,CUS007730,Credit,Visa,2024-08-19,2028-08-19,Active
CARD000534,ACC006724,CUS000812,Credit,RuPay,2026-01-18,2030-01-18,Blocked
CARD000535,ACC000038,CUS009078,Debit,Visa,2025-03-18,2029-03-18,Active
CARD000536,ACC009440,CUS005215,Debit,RuPay,2026-05-21,2030-05-21,Active
CARD000537,ACC006676,CUS002872,Debit,Visa,2025-05-28,2029-05-28,Active
CARD000538,ACC006793,CUS000298,Credit,Mastercard,2024-08-12,2028-08-12,Active
CARD000539,ACC010555,CUS009735,Debit,Mastercard,2022-03-28,2026-03-28,Active
CARD000540,ACC008973,CUS008906,Credit,Visa,2025-04-30,2029-04-30,Active
CARD000541,ACC008970,CUS002265,Credit,Mastercard,2021-10-21,2025-10-21,Active
CARD000542,ACC014775,CUS007514,Credit,Mastercard,2023-05-30,2027-05-30,Active
CARD000543,ACC000571,CUS004498,Debit,RuPay,2022-07-09,2026-07-09,Active
CARD000544,ACC013299,CUS003124,Debit,RuPay,2023-10-16,2027-10-16,Active
CARD000545,ACC013598,CUS001193,Debit,Visa,2025-06-07,2029-06-07,Active
CARD000546,ACC007612,CUS008161,Debit,Visa,2026-07-02,2030-07-02,Active
CARD000547,ACC009585,CUS004830,Debit,Mastercard,2022-02-25,2026-02-25,Active
CARD000548,ACC001691,CUS004714,Credit,Visa,2025-01-03,2029-01-03,Active
CARD000549,ACC012777,CUS007217,Debit,RuPay,2022-04-06,2026-04-06,Active
CARD000550,ACC007799,CUS008988,Debit,RuPay,2023-10-11,2027-10-11,Active
CARD000551,ACC010729,CUS009914,Debit,Visa,2024-11-16,2028-11-16,Active
CARD000552,ACC011270,CUS008365,Debit,Visa,2025-07-30,2029-07-30,Active
CARD000553,ACC004729,CUS006121,Debit,Mastercard,2024-03-12,2028-03-12,Expired
CARD000554,ACC013266,CUS001056,Debit,RuPay,2025-10-05,2029-10-05,Expired
CARD000555,ACC001371,CUS004926,Debit,Visa,2022-01-05,2026-01-05,Active
CARD000556,ACC000708,CUS002347,Debit,Mastercard,2024-08-17,2028-08-17,Active
CARD000557,ACC014075,CUS003884,Debit,RuPay,2022-07-21,2026-07-21,Active
CARD000558,ACC000424,CUS007776,Debit,RuPay,2026-03-25,2030-03-25,Active
CARD000559,ACC007527,CUS003060,Credit,Mastercard,2022-02-17,2026-02-17,Active
CARD000560,ACC002479,CUS008450,Debit,RuPay,2022-08-28,2026-08-28,Active
CARD000561,ACC008881,CUS003675,Debit,Visa,2024-11-04,2028-11-04,Active
CARD000562,ACC014107,CUS005412,Credit,RuPay,2024-12-07,2028-12-07,Active
CARD000563,ACC006244,CUS004583,Debit,RuPay,2025-04-05,2029-04-05,Active
CARD000564,ACC007542,CUS010000,Credit,RuPay,2023-04-19,2027-04-19,Active
CARD000565,ACC012740,CUS001380,Credit,Visa,2024-04-30,2028-04-30,Blocked
CARD000566,ACC005118,CUS005722,Credit,Visa,2022-11-05,2026-11-05,Active
CARD000567,ACC007758,CUS002667,Debit,RuPay,2024-03-30,2028-03-30,Active
CARD000568,ACC008726,CUS008713,Credit,Mastercard,2026-07-14,2030-07-14,Active
CARD000569,ACC013409,CUS002366,Debit,Visa,2023-01-19,2027-01-19,Active
CARD000570,ACC008908,CUS008554,Debit,RuPay,2022-01-12,2026-01-12,Active
CARD000571,ACC002313,CUS002899,Debit,Visa,2025-12-27,2029-12-27,Expired
CARD000572,ACC004830,CUS005270,Credit,Visa,2022-11-17,2026-11-17,Active
CARD000573,ACC005139,CUS008006,Credit,Mastercard,2022-02-08,2026-02-08,Active
CARD000574,ACC001237,CUS006417,Debit,Visa,2025-11-08,2029-11-08,Active
CARD000575,ACC003587,CUS008341,Debit,Visa,2022-01-08,2026-01-08,Active
CARD000576,ACC004984,CUS006162,Debit,Visa,2024-12-04,2028-12-04,Active
CARD000577,ACC008901,CUS005895,Debit,Visa,2022-09-05,2026-09-05,Active
CARD000578,ACC012299,CUS006551,Debit,RuPay,2025-04-16,2029-04-16,Active
CARD000579,ACC014316,CUS004513,Credit,Mastercard,2024-08-03,2028-08-03,Active
CARD000580,ACC007507,CUS008461,Debit,Visa,2023-12-06,2027-12-06,Active
CARD000581,ACC009987,CUS007785,Debit,Visa,2022-10-07,2026-10-07,Active
CARD000582,ACC004878,CUS004945,Debit,RuPay,2026-07-17,2030-07-17,Active
CARD000583,ACC009915,CUS009514,Debit,Visa,2023-12-02,2027-12-02,Active
CARD000584,ACC013538,CUS000818,Credit,Mastercard,2023-10-19,2027-10-19,Active
CARD000585,ACC009742,CUS004396,Debit,Mastercard,2026-05-13,2030-05-13,Active
CARD000586,ACC013022,CUS002487,Credit,Visa,2023-11-09,2027-11-09,Blocked
CARD000587,ACC014127,CUS009298,Debit,RuPay,2025-09-27,2029-09-27,Active
CARD000588,ACC011594,CUS006657,Credit,Visa,2023-01-18,2027-01-18,Active
CARD000589,ACC006069,CUS005954,Debit,Mastercard,2024-09-13,2028-09-13,Active
CARD000590,ACC011142,CUS005303,Debit,Mastercard,2025-12-22,2029-12-22,Active
CARD000591,ACC009170,CUS006209,Debit,Visa,2024-11-25,2028-11-25,Active
CARD000592,ACC001666,CUS002231,Credit,RuPay,2025-10-22,2029-10-22,Active
CARD000593,ACC006142,CUS003766,Debit,Mastercard,2026-07-15,2030-07-15,Active
CARD000594,ACC010910,CUS002233,Debit,RuPay,2025-06-14,2029-06-14,Active
CARD000595,ACC007350,CUS006379,Credit,Visa,2024-11-02,2028-11-02,Active
CARD000596,ACC002756,CUS004192,Credit,Mastercard,2024-02-29,2028-02-29,Active
CARD000597,ACC014469,CUS007622,Debit,Mastercard,2024-01-30,2028-01-30,Active
CARD000598,ACC007696,CUS007135,Debit,RuPay,2024-04-22,2028-04-22,Active
CARD000599,ACC000680,CUS002930,Debit,Visa,2024-09-13,2028-09-13,Active
CARD000600,ACC009984,CUS009140,Debit,Visa,2023-09-17,2027-09-17,Blocked
CARD000601,ACC012684,CUS001381,Debit,Mastercard,2025-06-26,2029-06-26,Active
CARD000602,ACC008432,CUS009708,Debit,Visa,2025-07-02,2029-07-02,Active
CARD000603,ACC011709,CUS008299,Debit,RuPay,2025-08-30,2029-08-30,Active
CARD000604,ACC007428,CUS005091,Debit,Visa,2023-10-22,2027-10-22,Active
CARD000605,ACC005069,CUS006657,Credit,Mastercard,2024-03-07,2028-03-07,Active
CARD000606,ACC008317,CUS009838,Debit,Mastercard,2026-02-03,2030-02-03,Blocked
CARD000607,ACC013405,CUS009651,Credit,Mastercard,2023-12-08,2027-12-08,Active
CARD000608,ACC005533,CUS005177,Debit,RuPay,2022-10-24,2026-10-24,Active
CARD000609,ACC006144,CUS006286,Credit,RuPay,2024-03-07,2028-03-07,Active
CARD000610,ACC004573,CUS000178,Credit,Mastercard,2023-01-20,2027-01-20,Active
CARD000611,ACC006566,CUS001525,Credit,Mastercard,2024-06-23,2028-06-23,Blocked
