device_id,device_type,operating_system,browser,device_status
DEV000626,Mobile,macOS,Firefox,Active
DEV000627,Tablet,macOS,Safari,Active
DEV000628,Mobile,Android,Chrome,Active
DEV000629,Mobile,Android,Firefox,Active
DEV000630,Mobile,Android,Safari,Active
DEV000631,Mobile,Windows,Safari,Active
DEV000632,Tablet,Android,Chrome,Inactive
DEV000633,Mobile,Android,Edge,Inactive
DEV000634,Mobile,iOS,Chrome,Active
DEV000635,Mobile,macOS,Chrome,Active
DEV000636,Mobile,Android,Edge,Active
DEV000637,Mobile,iOS,Chrome,Active
DEV000638,Mobile,Windows,Chrome,Active
DEV000639,Laptop,macOS,Safari,Active
DEV000640,Mobile,Android,Chrome,Active
DEV000641,Laptop,Android,Chrome,Active
DEV000642,Mobile,Windows,Chrome,Active
DEV000643,Laptop,Windows,Safari,Active
DEV000644,Laptop,Android,Safari,Active
DEV000645,Mobile,Windows,Safari,Active
DEV000646,Mobile,Android,Chrome,Active
DEV000647,Mobile,Android,Chrome,Active
DEV000648,Mobile,Android,Chrome,Active
DEV000649,Mobile,Windows,Chrome,Active
DEV000650,Mobile,macOS,Safari,Active
DEV000651,Laptop,iOS,Firefox,Active
DEV000652,Laptop,Android,Safari,Active
DEV000653,Mobile,iOS,Chrome,Active
DEV000654,Mobile,Windows,Chrome,Active
DEV000655,Mobile,Windows,Edge,Active
DEV000656,Mobile,Android,Chrome,Inactive
DEV000657,Mobile,Windows,Edge,Active
DEV000658,Mobile,Android,Chrome,Active
DEV000659,Mobile,Windows,Firefox,Active
DEV000660,Mobile,Windows,Chrome,Active
DEV000661,Mobile,Windows,Edge,Active
DEV000662,Laptop,iOS,Safari,Active
DEV000663,Mobile,Windows,Chrome,Active
DEV000664,Mobile,Windows,Chrome,Active
DEV000665,Mobile,Android,Safari,Active
DEV000666,Mobile,Android,Chrome,Active
DEV000667,Laptop,iOS,Firefox,Active
DEV000668,Mobile,iOS,Chrome,Active
DEV000669,Mobile,Windows,Chrome,Inactive
DEV000670,Mobile,iOS,Chrome,Active
DEV000671,Mobile,iOS,Chrome,Active
DEV000672,Laptop,Android,Safari,Active
DEV000673,Mobile,iOS,Edge,Active
DEV000674,Mobile,Android,Edge,Active
DEV000675,Mobile,Android,Chrome,Active
DEV000676,Mobile,Windows,Edge,Inactive
DEV000677,Tablet,Android,Chrome,Inactive
DEV000678,Mobile,macOS,Safari,Active
DEV000679,Mobile,iOS,Safari,Active
DEV000680,Mobile,Windows,Safari,Inactive
DEV000681,Mobile,macOS,Safari,Active
DEV000682,Mobile,iOS,Chrome,Active
DEV000683,Mobile,Windows,Chrome,Active
DEV000684,Laptop,Android,Chrome,Active
DEV000685,Tablet,Android,Chrome,Active
DEV000686,Tablet,Android,Chrome,Active
DEV000687,Mobile,Android,Edge,Active
DEV000688,Laptop,Android,Chrome,Active
DEV000689,Mobile,iOS,Chrome,Active
DEV000690,Mobile,Android,Chrome,Active
DEV000691,Mobile,Windows,Safari,Active
DEV000692,Mobile,Android,Chrome,Active
DEV000693,Laptop,Android,Safari,Active
DEV000694,Mobile,iOS,Edge,Active
DEV000695,Laptop,iOS,Chrome,Inactive
DEV000696,Mobile,Android,Chrome,Active
DEV000697,Mobile,macOS,Chrome,Active
DEV000698,Laptop,Android,Chrome,Active
DEV000699,Tablet,macOS,Firefox,Active
DEV000700,Tablet,iOS,Chrome,Active
DEV000701,Laptop,Windows,Edge,Active
DEV000702,Tablet,iOS,Safari,Active
DEV000703,Mobile,Windows,Firefox,Active
DEV000704,Mobile,macOS,Edge,Active
DEV000705,Laptop,Android,Chrome,Active
DEV000706,Mobile,Windows,Chrome,Active
DEV000707,Mobile,iOS,Edge,Active
DEV000708,Mobile,iOS,Chrome,Active
DEV000709,Mobile,iOS,Edge,Inactive
DEV000710,Tablet,Android,Chrome,Active
DEV000711,Mobile,Android,Safari,Active
DEV000712,Mobile,Android,Chrome,Active
DEV000713,Tablet,Android,Chrome,Active
DEV000714,Mobile,Android,Chrome,Active
DEV000715,Mobile,Android,Chrome,Active
DEV000716,Tablet,iOS,Chrome,Active
DEV000717,Mobile,Android,Safari,Active
DEV000718,Mobile,Android,Chrome,Active
DEV000719,Mobile,macOS,Chrome,Active
DEV000720,Laptop,Android,Chrome,Active
DEV000721,Mobile,Windows,Safari,Active
DEV000722,Mobile,Android,Chrome,Active
DEV000723,Laptop,Android,Safari,Active
DEV000724,Mobile,Windows,Chrome,Active
DEV000725,Laptop,Android,Chrome,Active
DEV000726,Laptop,Windows,Chrome,Active
DEV000727,Mobile,iOS,Chrome,Active
DEV000728,Tablet,Android,Chrome,Active
DEV000729,Mobile,macOS,Chrome,Active
DEV000730,Tablet,Android,Safari,Active
DEV000731,Mobile,Android,Firefox,Active
DEV000732,Mobile,Android,Chrome,Inactive
DEV000733,Tablet,iOS,Edge,Inactive
DEV000734,Laptop,iOS,Chrome,Active
DEV000735,Tablet,Windows,Edge,Inactive
DEV000736,Tablet,Android,Safari,Active
DEV000737,Mobile,iOS,Safari,Active
DEV000738,Mobile,iOS,Chrome,Active
DEV000739,Mobile,Android,Edge,Active
DEV000740,Mobile,iOS,Chrome,Active
DEV000741,Mobile,iOS,Safari,Active
DEV000742,Mobile,Android,Firefox,Active
DEV000743,Laptop,Android,Chrome,Active
DEV000744,Mobile,iOS,Chrome,Active
DEV000745,Mobile,Android,Chrome,Active
DEV000746,Mobile,Android,Chrome,Active
DEV000747,Mobile,Android,Safari,Active
DEV000748,Mobile,macOS,Chrome,Inactive
DEV000749,Mobile,iOS,Safari,Active
DEV000750,Mobile,Android,Edge,Active
DEV000751,Mobile,Android,Chrome,Active
DEV000752,Mobile,Android,Chrome,Active
DEV000753,Mobile,iOS,Chrome,Active
DEV000754,Laptop,iOS,Safari,Active
DEV000755,Mobile,Android,Firefox,Active
DEV000756,Mobile,Android,Firefox,Active
DEV000757,Mobile,iOS,Chrome,Active
DEV000758,Mobile,macOS,Chrome,Active
DEV000759,Mobile,iOS,Firefox,Active
DEV000760,Laptop,Android,Chrome,Active
DEV000761,Mobile,Android,Chrome,Active
DEV000762,Laptop,Android,Chrome,Active
DEV000763,Mobile,Android,Edge,Inactive
DEV000764,Mobile,iOS,Edge,Active
DEV000765,Mobile,Android,Chrome,Active
DEV000766,Mobile,Android,Chrome,Active
DEV000767,Mobile,Android,Safari,Active
DEV000768,Mobile,Android,Safari,Active
DEV000769,Mobile,iOS,Safari,Active
DEV000770,Mobile,Android,Chrome,Active
DEV000771,Mobile,Android,Firefox,Active
DEV000772,Mobile,Android,Chrome,Active
DEV000773,Mobile,iOS,Safari,Active
DEV000774,Mobile,Android,Chrome,Active
DEV000775,Mobile,Android,Chrome,Active
DEV000776,Tablet,Android,Chrome,Active
DEV000777,Laptop,Windows,Edge,Active
DEV000778,Mobile,Android,Edge,Active
DEV000779,Mobile,Android,Safari,Active
DEV000780,Mobile,iOS,Chrome,Active
DEV000781,Mobile,Android,Chrome,Active
DEV000782,Mobile,Windows,Chrome,Active
DEV000783,Mobile,Android,Edge,Inactive
DEV000784,Tablet,iOS,Edge,Active
DEV000785,Mobile,macOS,Safari,Active
DEV000786,Mobile,macOS,Safari,Active
DEV000787,Mobile,iOS,Chrome,Active
DEV000788,Mobile,Android,Firefox,Active
DEV000789,Mobile,iOS,Edge,Active
DEV000790,Tablet,iOS,Chrome,Active
DEV000791,Mobile,Android,Edge,Active
DEV000792,Mobile,Android,Firefox,Active
DEV000793,Mobile,iOS,Chrome,Active
DEV000794,Mobile,iOS,Chrome,Inactive
DEV000795,Mobile,Android,Chrome,Active
DEV000796,Tablet,Windows,Edge,Active
DEV000797,Mobile,Windows,Chrome,Active
DEV000798,Mobile,Android,Edge,Active
DEV000799,Mobile,Android,Firefox,Active
DEV000800,Mobile,Android,Edge,Active
DEV000801,Laptop,Android,Chrome,Active
DEV000802,Mobile,Android,Edge,Active
DEV000803,Mobile,Android,Chrome,Active
DEV000804,Mobile,iOS,Chrome,Active
DEV000805,Laptop,Windows,Firefox,Active
DEV000806,Laptop,Android,Edge,Active
DEV000807,Mobile,Android,Edge,Active
DEV000808,Mobile,iOS,Firefox,Inactive
DEV000809,Laptop,macOS,Chrome,Active
DEV000810,Mobile,Windows,Safari,Active
DEV000811,Mobile,Android,Firefox,Active
DEV000812,Mobile,Android,Firefox,Active
DEV000813,Mobile,Android,Safari,Active
DEV000814,Mobile,iOS,Chrome,Active
DEV000815,Laptop,iOS,Safari,Active
DEV000816,Mobile,iOS,Firefox,Active
DEV000817,Mobile,Android,Edge,Active
DEV000818,Mobile,Windows,Safari,Active
DEV000819,Mobile,Android,Chrome,Active
DEV000820,Mobile,macOS,Safari,Active
DEV000821,Tablet,iOS,Chrome,Active
DEV000822,Laptop,Android,Edge,Inactive
DEV000823,Mobile,Android,Chrome,Active
DEV000824,Mobile,Android,Chrome,Active
DEV000825,Laptop,Android,Chrome,Active
DEV000826,Mobile,Windows,Chrome,Active
DEV000827,Mobile,Windows,Chrome,Active
DEV000828,Mobile,Android,Chrome,Active
DEV000829,Mobile,Android,Chrome,Active
DEV000830,Mobile,Android,Chrome,Active
DEV000831,Mobile,Android,Safari,Active
DEV000832,Mobile,macOS,Safari,Active
DEV000833,Tablet,iOS,Chrome,Active
DEV000834,Mobile,macOS,Chrome,Active
DEV000835,Laptop,iOS,Edge,Active
DEV000836,Mobile,Android,Chrome,Active
DEV000837,Mobile,Android,Chrome,Active
DEV000838,Mobile,Android,Chrome,Active
DEV000839,Laptop,Windows,Chrome,Active
DEV000840,Laptop,Android,Safari,Active
DEV000841,Mobile,Android,Edge,Active
DEV000842,Mobile,iOS,Chrome,Active
DEV000843,Laptop,iOS,Chrome,Active
DEV000844,Mobile,Android,Chrome,Active
DEV000845,Mobile,Windows,Chrome,Active
DEV000846,Mobile,macOS,Chrome,Inactive
DEV000847,Mobile,Windows,Safari,Active
DEV000848,Tablet,Android,Safari,Active
DEV000849,Mobile,Android,Edge,Active
DEV000850,Mobile,macOS,Firefox,Active
DEV000851,Laptop,iOS,Safari,Active
DEV000852,Laptop,Android,Edge,Active
DEV000853,Mobile,Android,Firefox,Active
DEV000854,Laptop,Android,Edge,Active
DEV000855,Mobile,Android,Chrome,Active
DEV000856,Tablet,iOS,Safari,Active
DEV000857,Mobile,Windows,Edge,Active
DEV000858,Tablet,macOS,Chrome,Active
DEV000859,Mobile,Android,Chrome,Active
DEV000860,Tablet,Android,Chrome,Active
DEV000861,Mobile,Android,Chrome,Active
DEV000862,Mobile,Windows,Chrome,Active
DEV000863,Mobile,Android,Edge,Active
DEV000864,Mobile,Android,Firefox,Active
DEV000865,Tablet,Android,Chrome,Active
DEV000866,Laptop,Android,Firefox,Active
DEV000867,Mobile,Android,Firefox,Active
DEV000868,Mobile,Android,Chrome,Active
DEV000869,Tablet,Android,Chrome,Active
DEV000870,Mobile,Android,Chrome,Active
DEV000871,Laptop,macOS,Chrome,Active
DEV000872,Laptop,Android,Chrome,Active
DEV000873,Mobile,iOS,Chrome,Active
DEV000874,Mobile,Android,Chrome,Active
DEV000875,Laptop,iOS,Safari,Active
DEV000876,Mobile,iOS,Chrome,Active
DEV000877,Mobile,iOS,Firefox,Inactive
DEV000878,Laptop,Windows,Chrome,Active
DEV000879,Mobile,Windows,Chrome,Active
DEV000880,Mobile,Android,Chrome,Active
DEV000881,Mobile,Android,Chrome,Active
DEV000882,Mobile,Android,Chrome,Active
DEV000883,Mobile,iOS,Edge,Active
DEV000884,Tablet,macOS,Chrome,Active
DEV000885,Mobile,Android,Chrome,Active
DEV000886,Mobile,Android,Safari,Active
DEV000887,Mobile,iOS,Safari,Active
DEV000888,Mobile,iOS,Safari,Active
DEV000889,Mobile,Android,Chrome,Active
DEV000890,Mobile,Android,Safari,Active
DEV000891,Tablet,Android,Edge,Active
DEV000892,Laptop,macOS,Firefox,Active
DEV000893,Laptop,iOS,Safari,Active
DEV000894,Laptop,Android,Safari,Active
DEV000895,Mobile,Android,Safari,Active
DEV000896,Mobile,Android,Edge,Active
DEV000897,Tablet,iOS,Safari,Active
DEV000898,Mobile,Android,Chrome,Active
DEV000899,Laptop,iOS,Chrome,Active
DEV000900,Mobile,iOS,Chrome,Active
DEV000901,Laptop,iOS,Safari,Active
DEV000902,Tablet,Android,Safari,Active
DEV000903,Mobile,Android,Chrome,Active
DEV000904,Tablet,Android,Safari,Active
DEV000905,Mobile,Android,Safari,Active
DEV000906,Mobile,Android,Chrome,Inactive
DEV000907,Mobile,Android,Safari,Active
DEV000908,Mobile,Android,Chrome,Active
DEV000909,Mobile,iOS,Chrome,Active
DEV000910,Laptop,Android,Edge,Active
DEV000911,Tablet,Android,Chrome,Active
DEV000912,Laptop,iOS,Chrome,Active
DEV000913,Tablet,Windows,Chrome,Active
DEV000914,Tablet,Android,Chrome,Active
DEV000915,Laptop,Android,Chrome,Active
DEV000916,Mobile,Windows,Chrome,Active
DEV000917,Laptop,Android,Chrome,Active
DEV000918,Mobile,macOS,Safari,Active
DEV000919,Mobile,iOS,Chrome,Active
DEV000920,Mobile,Windows,Chrome,Active
DEV000921,Mobile,Windows,Edge,Active
DEV000922,Tablet,Android,Chrome,Active
DEV000923,Mobile,macOS,Firefox,Active
DEV000924,Mobile,iOS,Chrome,Active
DEV000925,Laptop,iOS,Chrome,Active
DEV000926,Mobile,iOS,Chrome,Active
DEV000927,Mobile,Windows,Chrome,Active
DEV000928,Laptop,iOS,Safari,Active
DEV000929,Mobile,iOS,Safari,Inactive
DEV000930,Tablet,Windows,Safari,Active
DEV000931,Mobile,Android,Edge,Active
DEV000932,Mobile,iOS,Chrome,Active
DEV000933,Mobile,Android,Chrome,Active
DEV000934,Mobile,Windows,Edge,Active
DEV000935,Laptop,iOS,Chrome,Active
DEV000936,Mobile,iOS,Chrome,Active
DEV000937,Laptop,Android,Chrome,Active
DEV000938,Mobile,Windows,Chrome,Active
DEV000939,Mobile,Android,Chrome,Active
DEV000940,Mobile,macOS,Safari,Active
DEV000941,Laptop,iOS,Edge,Active
DEV000942,Mobile,Android,Chrome,Active
DEV000943,Mobile,Android,Chrome,Active
DEV000944,Mobile,Android,Chrome,Active
DEV000945,Mobile,Windows,Safari,Active
DEV000946,Mobile,Android,Firefox,Active
DEV000947,Laptop,Android,Chrome,Active
DEV000948,Laptop,Android,Chrome,Active
DEV000949,Mobile,Android,Chrome,Active
DEV000950,Mobile,iOS,Chrome,Active
DEV000951,Mobile,Android,Chrome,Active
DEV000952,Mobile,Android,Chrome,Active
DEV000953,Mobile,Windows,Chrome,Active
DEV000954,Mobile,Windows,Firefox,Active
DEV000955,Mobile,Android,Safari,Active
DEV000956,Mobile,Android,Chrome,Active
DEV000957,Mobile,iOS,Chrome,Active
DEV000958,Mobile,iOS,Chrome,Active
DEV000959,Mobile,Android,Chrome,Active
DEV000960,Mobile,Windows,Chrome,Active
DEV000961,Mobile,iOS,Chrome,Active
DEV000962,Tablet,Android,Chrome,Active
DEV000963,Laptop,iOS,Chrome,Active
DEV000964,Laptop,Windows,Chrome,Active
DEV000965,Mobile,Android,Safari,Active
DEV000966,Laptop,iOS,Chrome,Active
DEV000967,Mobile,iOS,Chrome,Inactive
DEV000968,Tablet,Windows,Edge,Inactive
DEV000969,Mobile,Windows,Firefox,Active
DEV000970,Mobile,iOS,Edge,Active
DEV000971,Tablet,iOS,Chrome,Active
DEV000972,Mobile,Android,Firefox,Active
DEV000973,Mobile,Android,Chrome,Active
DEV000974,Mobile,Android,Edge,Active
DEV000975,Mobile,Windows,Edge,Active
DEV000976,Mobile,iOS,Chrome,Inactive
DEV000977,Tablet,iOS,Safari,Active
DEV000978,Laptop,Android,Chrome,Active
DEV000979,Mobile,Android,Chrome,Active
DEV000980,Laptop,Windows,Chrome,Active
DEV000981,Mobile,Android,Edge,Active
DEV000982,Tablet,iOS,Edge,Active
DEV000983,Mobile,Android,Chrome,Inactive
DEV000984,Mobile,iOS,Firefox,Active
DEV000985,Laptop,Android,Safari,Active
DEV000986,Mobile,Android,Safari,Active
DEV000987,Mobile,Windows,Chrome,Active
DEV000988,Mobile,macOS,Chrome,Active
DEV000989,Laptop,Android,Chrome,Active
DEV000990,Mobile,Android,Chrome,Active
DEV000991,Tablet,Android,Chrome,Active
DEV000992,Mobile,Android,Safari,Active
DEV000993,Mobile,Windows,Chrome,Active
DEV000994,Mobile,iOS,Chrome,Inactive
DEV000995,Mobile,macOS,Chrome,Active
DEV000996,Mobile,Windows,Firefox,Active
DEV000997,Tablet,Windows,Chrome,Active
DEV000998,Mobile,macOS,Chrome,Inactive
DEV000999,Laptop,Android,Safari,Active
DEV001000,Mobile,Android,Chrome,Active
DEV001001,Laptop,macOS,Chrome,Active
DEV001002,Mobile,Android,Chrome,Inactive
DEV001003,Tablet,macOS,Chrome,Active
DEV001004,Mobile,iOS,Edge,Active
DEV001005,Laptop,Android,Firefox,Active
DEV001006,Mobile,Android,Chrome,Active
DEV001007,Mobile,Android,Chrome,Active
DEV001008,Mobile,Android,Edge,Active
DEV001009,Mobile,iOS,Chrome,Active
DEV001010,Mobile,macOS,Chrome,Active
DEV001011,Mobile,iOS,Edge,Inactive
DEV001012,Mobile,Windows,Chrome,Active
DEV001013,Laptop,macOS,Safari,Active
DEV001014,Laptop,macOS,Chrome,Active
DEV001015,Mobile,iOS,Edge,Active
DEV001016,Mobile,iOS,Chrome,Active
DEV001017,Mobile,Android,Chrome,Active
DEV001018,Mobile,Android,Safari,Active
DEV001019,Mobile,Android,Safari,Active
DEV001020,Mobile,iOS,Chrome,Active
DEV001021,Mobile,Android,Chrome,Active
DEV001022,Mobile,Windows,Safari,Active
DEV001023,Mobile,iOS,Chrome,Active
DEV001024,Mobile,macOS,Chrome,Active
DEV001025,Laptop,Android,Edge,Active
DEV001026,Mobile,Android,Chrome,Active
DEV001027,Mobile,iOS,Chrome,Inactive
DEV001028,Laptop,Android,Chrome,Active
DEV001029,Laptop,Android,Chrome,Active
DEV001030,Tablet,Windows,Safari,Inactive
DEV001031,Mobile,Windows,Chrome,Active
DEV001032,Mobile,Android,Safari,Active
DEV001033,Mobile,Android,Chrome,Active
DEV001034,Laptop,Android,Chrome,Active
DEV001035,Mobile,Windows,Chrome,Inactive
DEV001036,Mobile,Android,Chrome,Inactive
DEV001037,Mobile,Android,Chrome,Active
DEV001038,Mobile,macOS,Chrome,Active
DEV001039,Mobile,iOS,Edge,Active
DEV001040,Mobile,Windows,Edge,Active
DEV001041,Laptop,Android,Safari,Active
DEV001042,Tablet,Windows,Chrome,Active
DEV001043,Mobile,iOS,Safari,Active
DEV001044,Mobile,Android,Chrome,Active
DEV001045,Mobile,iOS,Safari,Active
DEV001046,Laptop,iOS,Firefox,Active
DEV001047,Laptop,iOS,Safari,Active
DEV001048,Mobile,Windows,Safari,Active
DEV001049,Tablet,Android,Edge,Active
DEV001050,Mobile,macOS,Chrome,Active
DEV001051,Laptop,iOS,Chrome,Active
DEV001052,Laptop,iOS,Safari,Active
DEV001053,Mobile,iOS,Chrome,Active
DEV001054,Laptop,Android,Chrome,Inactive
DEV001055,Mobile,Windows,Edge,Active
DEV001056,Tablet,Android,Firefox,Active
DEV001057,Mobile,Android,Firefox,Active
DEV001058,Mobile,Android,Chrome,Active
DEV001059,Mobile,Android,Edge,Active
DEV001060,Mobile,Android,Chrome,Active
DEV001061,Laptop,Windows,Edge,Active
DEV001062,Tablet,Android,Chrome,Active
DEV001063,Laptop,macOS,Edge,Active
DEV001064,Laptop,Windows,Chrome,Active
DEV001065,Mobile,Windows,Edge,Active
DEV001066,Laptop,Android,Chrome,Active
DEV001067,Mobile,macOS,Safari,Active
DEV001068,Mobile,iOS,Chrome,Active
DEV001069,Mobile,macOS,Chrome,Active
DEV001070,Mobile,Android,Chrome,Active
DEV001071,Mobile,Windows,Chrome,Active
DEV001072,Mobile,Android,Edge,Active
DEV001073,Mobile,Android,Chrome,Inactive
DEV001074,Laptop,Windows,Safari,Active
DEV001075,Mobile,macOS,Chrome,Active
DEV001076,Tablet,iOS,Chrome,Inactive
DEV001077,Laptop,iOS,Firefox,Active
DEV001078,Mobile,Android,Safari,Active
DEV001079,Mobile,Android,Safari,Active
DEV001080,Laptop,Android,Chrome,Active
DEV001081,Mobile,Android,Edge,Active
DEV001082,Laptop,Android,Chrome,Active
DEV001083,Mobile,Windows,Chrome,Active
DEV001084,Mobile,iOS,Safari,Active
DEV001085,Mobile,Android,Edge,Active
DEV001086,Tablet,iOS,Chrome,Active
DEV001087,Tablet,Android,Chrome,Active
DEV001088,Mobile,iOS,Edge,Active
DEV001089,Mobile,iOS,Firefox,Active
DEV001090,Mobile,Android,Safari,Active
DEV001091,Mobile,Android,Chrome,Active
DEV001092,Laptop,macOS,Chrome,Active
DEV001093,Mobile,Android,Edge,Active
DEV001094,Laptop,Android,Chrome,Active
DEV001095,Laptop,Android,Chrome,Active
DEV001096,Laptop,Android,Chrome,Active
DEV001097,Laptop,Android,Safari,Active
DEV001098,Mobile,iOS,Chrome,Active
DEV001099,Mobile,iOS,Firefox,Inactive
DEV001100,Tablet,Android,Safari,Inactive
DEV001101,Mobile,iOS,Chrome,Active
DEV001102,Mobile,Windows,Edge,Active
DEV001103,Mobile,Android,Chrome,Active
DEV001104,Mobile,Android,Chrome,Active
DEV001105,Mobile,Android,Edge,Inactive
DEV001106,Mobile,iOS,Edge,Active
DEV001107,Tablet,iOS,Chrome,Active
DEV001108,Mobile,Windows,Firefox,Active
DEV001109,Mobile,Android,Chrome,Active
DEV001110,Mobile,Android,Chrome,Inactive
DEV001111,Mobile,Android,Chrome,Active
DEV001112,Tablet,Windows,Edge,Active
DEV001113,Laptop,iOS,Chrome,Active
DEV001114,Laptop,iOS,Safari,Active
DEV001115,Mobile,Windows,Chrome,Active
DEV001116,Mobile,iOS,Chrome,Active
DEV001117,Mobile,Android,Chrome,Active
DEV001118,Laptop,Android,Chrome,Active
DEV001119,Tablet,macOS,Chrome,Active
DEV001120,Mobile,iOS,Chrome,Active
DEV001121,Mobile,iOS,Chrome,Active
DEV001122,Tablet,Android,Chrome,Active
DEV001123,Laptop,Android,Firefox,Active
DEV001124,Mobile,macOS,Firefox,Active
DEV001125,Mobile,Android,Edge,Active
DEV001126,Tablet,Windows,Edge,Active
DEV001127,Mobile,iOS,Safari,Active
DEV001128,Mobile,Android,Chrome,Active
DEV001129,Mobile,Android,Firefox,Active
DEV001130,Mobile,Android,Chrome,Active
DEV001131,Tablet,iOS,Safari,Active
DEV001132,Laptop,Android,Chrome,Active
DEV001133,Laptop,Android,Chrome,Active
DEV001134,Mobile,Android,Chrome,Inactive
DEV001135,Mobile,Android,Chrome,Active
DEV001136,Tablet,Android,Chrome,Inactive
DEV001137,Mobile,Android,Chrome,Active
DEV001138,Mobile,iOS,Safari,Active
DEV001139,Laptop,Android,Chrome,Active
DEV001140,Laptop,iOS,Safari,Active
DEV001141,Tablet,Android,Edge,Active
DEV001142,Mobile,Android,Safari,Active
DEV001143,Mobile,iOS,Safari,Active
DEV001144,Mobile,iOS,Firefox,Active
DEV001145,Mobile,iOS,Safari,Active
DEV001146,Mobile,Windows,Edge,Inactive
DEV001147,Tablet,iOS,Edge,Active
DEV001148,Tablet,Android,Chrome,Active
DEV001149,Laptop,Windows,Safari,Inactive
DEV001150,Mobile,Android,Chrome,Active
DEV001151,Laptop,macOS,Safari,Active
DEV001152,Mobile,Android,Chrome,Active
DEV001153,Mobile,iOS,Chrome,Active
DEV001154,Mobile,Windows,Chrome,Active
DEV001155,Laptop,iOS,Safari,Active
DEV001156,Laptop,Android,Safari,Active
DEV001157,Mobile,Windows,Safari,Active
DEV001158,Mobile,Android,Safari,Active
DEV001159,Laptop,Android,Safari,Active
DEV001160,Laptop,Android,Edge,Active
DEV001161,Mobile,Android,Safari,Active
DEV001162,Mobile,iOS,Safari,Active
DEV001163,Mobile,iOS,Firefox,Active
DEV001164,Mobile,Android,Chrome,Active
DEV001165,Mobile,Android,Chrome,Inactive
DEV001166,Mobile,Android,Safari,Active
DEV001167,Tablet,Windows,Chrome,Inactive
DEV001168,Mobile,Android,Safari,Active
DEV001169,Mobile,Android,Chrome,Active
DEV001170,Mobile,macOS,Chrome,Active
DEV001171,Tablet,Android,Safari,Active
DEV001172,Mobile,iOS,Chrome,Active
DEV001173,Mobile,Android,Chrome,Active
DEV001174,Laptop,Android,Edge,Active
DEV001175,Mobile,Android,Safari,Active
DEV001176,Mobile,Android,Chrome,Active
DEV001177,Mobile,Android,Chrome,Active
DEV001178,Mobile,Windows,Safari,Active
DEV001179,Mobile,Android,Chrome,Active
DEV001180,Laptop,iOS,Safari,Active
DEV001181,Mobile,Android,Chrome,Active
DEV001182,Mobile,iOS,Edge,Active
DEV001183,Tablet,Windows,Chrome,Active
DEV001184,Mobile,iOS,Chrome,Active
DEV001185,Laptop,macOS,Firefox,Active
DEV001186,Laptop,iOS,Edge,Active
DEV001187,Laptop,iOS,Firefox,Active
DEV001188,Mobile,iOS,Chrome,Active
DEV001189,Mobile,Windows,Chrome,Active
DEV001190,Mobile,Windows,Firefox,Active
DEV001191,Mobile,Android,Edge,Active
DEV001192,Laptop,iOS,Chrome,Active
DEV001193,Mobile,Windows,Edge,Active
