risk_score_id,customer_id,risk_score,risk_category,model_name,model_version,score_timestamp
RSK000313,CUS000313,22.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000314,CUS000314,43.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000315,CUS000315,38.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000316,CUS000316,35.65,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000317,CUS000317,47.66,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000318,CUS000318,28.62,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000319,CUS000319,53.52,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000320,CUS000320,37.18,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000321,CUS000321,5.18,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000322,CUS000322,39.9,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000323,CUS000323,29.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000324,CUS000324,31.34,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000325,CUS000325,43.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000326,CUS000326,6.41,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000327,CUS000327,8.56,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000328,CUS000328,30.82,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000329,CUS000329,39.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000330,CUS000330,13.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000331,CUS000331,17.5,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000332,CUS000332,28.05,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000333,CUS000333,48.13,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000334,CUS000334,14.22,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000335,CUS000335,14.72,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000336,CUS000336,46.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000337,CUS000337,31.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000338,CUS000338,14.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000339,CUS000339,45.2,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000340,CUS000340,37.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000341,CUS000341,30.39,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000342,CUS000342,19.33,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000343,CUS000343,23.43,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000344,CUS000344,51.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000345,CUS000345,38.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000346,CUS000346,35.44,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000347,CUS000347,16.62,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000348,CUS000348,33.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000349,CUS000349,32.28,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000350,CUS000350,41.21,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000351,CUS000351,51.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000352,CUS000352,30.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000353,CUS000353,36.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000354,CUS000354,30.3,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000355,CUS000355,22.06,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000356,CUS000356,42.58,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000357,CUS000357,38.51,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000358,CUS000358,16.32,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000359,CUS000359,38.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000360,CUS000360,17.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000361,CUS000361,14.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000362,CUS000362,29.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000363,CUS000363,43.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000364,CUS000364,53.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000365,CUS000365,20.17,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000366,CUS000366,43.0,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000367,CUS000367,31.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000368,CUS000368,38.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000369,CUS000369,21.27,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000370,CUS000370,21.51,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000371,CUS000371,52.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000372,CUS000372,31.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000373,CUS000373,59.65,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000374,CUS000374,33.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000375,CUS000375,27.46,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000376,CUS000376,44.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000377,CUS000377,38.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000378,CUS000378,29.7,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000379,CUS000379,15.34,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000380,CUS000380,16.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000381,CUS000381,30.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000382,CUS000382,35.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000383,CUS000383,33.54,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000384,CUS000384,15.97,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000385,CUS000385,38.03,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000386,CUS000386,9.07,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000387,CUS000387,28.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000388,CUS000388,54.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000389,CUS000389,22.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000390,CUS000390,25.31,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000391,CUS000391,24.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000392,CUS000392,13.58,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000393,CUS000393,22.72,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000394,CUS000394,55.24,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000395,CUS000395,32.2,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000396,CUS000396,29.78,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000397,CUS000397,26.03,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000398,CUS000398,8.69,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000399,CUS000399,45.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000400,CUS000400,51.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000401,CUS000401,34.16,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000402,CUS000402,37.36,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000403,CUS000403,41.64,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000404,CUS000404,19.48,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000405,CUS000405,42.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000406,CUS000406,29.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000407,CUS000407,49.63,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000408,CUS000408,44.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000409,CUS000409,15.25,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000410,CUS000410,22.13,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000411,CUS000411,14.78,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000412,CUS000412,25.84,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000413,CUS000413,37.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000414,CUS000414,39.06,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000415,CUS000415,29.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000416,CUS000416,49.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000417,CUS000417,19.59,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000418,CUS000418,13.44,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000419,CUS000419,47.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000420,CUS000420,28.64,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000421,CUS000421,54.06,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000422,CUS000422,22.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000423,CUS000423,30.97,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000424,CUS000424,32.04,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000425,CUS000425,25.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000426,CUS000426,35.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000427,CUS000427,26.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000428,CUS000428,20.28,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000429,CUS000429,28.83,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000430,CUS000430,31.43,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000431,CUS000431,40.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000432,CUS000432,52.49,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000433,CUS000433,9.72,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000434,CUS000434,39.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000435,CUS000435,35.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000436,CUS000436,51.1,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000437,CUS000437,36.32,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000438,CUS000438,10.42,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000439,CUS000439,22.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000440,CUS000440,31.28,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000441,CUS000441,9.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000442,CUS000442,40.05,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000443,CUS000443,38.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000444,CUS000444,10.29,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000445,CUS000445,34.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000446,CUS000446,40.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000447,CUS000447,14.07,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000448,CUS000448,38.65,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000449,CUS000449,7.39,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000450,CUS000450,36.19,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000451,CUS000451,12.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000452,CUS000452,26.43,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000453,CUS000453,27.96,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000454,CUS000454,16.91,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000455,CUS000455,46.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000456,CUS000456,21.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000457,CUS000457,42.41,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000458,CUS000458,26.43,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000459,CUS000459,29.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000460,CUS000460,30.85,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000461,CUS000461,23.48,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000462,CUS000462,46.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000463,CUS000463,14.94,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000464,CUS000464,26.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000465,CUS000465,14.76,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000466,CUS000466,52.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000467,CUS000467,53.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000468,CUS000468,30.12,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000469,CUS000469,32.14,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000470,CUS000470,56.64,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000471,CUS000471,42.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000472,CUS000472,14.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000473,CUS000473,21.8,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000474,CUS000474,32.83,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000475,CUS000475,30.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000476,CUS000476,25.53,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000477,CUS000477,19.77,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000478,CUS000478,50.91,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000479,CUS000479,30.37,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000480,CUS000480,54.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000481,CUS000481,57.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000482,CUS000482,35.39,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000483,CUS000483,5.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000484,CUS000484,33.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000485,CUS000485,32.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000486,CUS000486,11.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000487,CUS000487,15.33,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000488,CUS000488,16.36,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000489,CUS000489,35.52,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000490,CUS000490,38.73,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000491,CUS000491,42.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000492,CUS000492,42.8,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000493,CUS000493,45.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000494,CUS000494,25.16,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000495,CUS000495,9.85,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000496,CUS000496,29.13,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000497,CUS000497,37.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000498,CUS000498,21.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000499,CUS000499,39.7,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000500,CUS000500,19.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000501,CUS000501,29.74,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000502,CUS000502,28.78,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000503,CUS000503,40.35,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000504,CUS000504,14.91,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000505,CUS000505,8.27,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000506,CUS000506,28.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000507,CUS000507,26.59,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000508,CUS000508,44.74,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000509,CUS000509,44.96,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000510,CUS000510,24.47,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000511,CUS000511,34.07,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000512,CUS000512,15.13,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000513,CUS000513,31.2,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000514,CUS000514,34.57,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000515,CUS000515,51.9,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000516,CUS000516,30.45,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000517,CUS000517,21.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000518,CUS000518,46.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000519,CUS000519,32.31,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000520,CUS000520,30.11,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000521,CUS000521,27.26,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000522,CUS000522,48.46,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000523,CUS000523,45.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000524,CUS000524,36.94,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000525,CUS000525,46.76,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000526,CUS000526,18.62,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000527,CUS000527,27.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000528,CUS000528,22.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000529,CUS000529,46.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000530,CUS000530,29.2,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000531,CUS000531,34.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000532,CUS000532,18.65,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000533,CUS000533,45.95,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000534,CUS000534,35.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000535,CUS000535,32.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000536,CUS000536,35.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000537,CUS000537,21.02,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000538,CUS000538,47.5,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000539,CUS000539,14.3,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000540,CUS000540,31.25,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000541,CUS000541,41.86,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000542,CUS000542,63.0,High,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000543,CUS000543,21.95,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000544,CUS000544,37.68,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000545,CUS000545,34.4,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000546,CUS000546,14.0,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000547,CUS000547,32.36,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000548,CUS000548,31.09,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000549,CUS000549,37.67,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000550,CUS000550,33.93,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000551,CUS000551,15.41,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000552,CUS000552,6.99,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000553,CUS000553,23.6,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000554,CUS000554,9.14,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000555,CUS000555,25.57,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000556,CUS000556,18.2,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000557,CUS000557,32.03,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000558,CUS000558,37.56,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000559,CUS000559,44.92,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000560,CUS000560,28.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000561,CUS000561,22.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000562,CUS000562,25.64,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000563,CUS000563,45.98,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000564,CUS000564,10.76,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000565,CUS000565,23.52,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000566,CUS000566,29.58,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000567,CUS000567,37.62,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000568,CUS000568,27.38,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000569,CUS000569,42.72,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000570,CUS000570,34.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000571,CUS000571,37.69,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000572,CUS000572,57.0,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000573,CUS000573,35.42,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000574,CUS000574,30.59,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000575,CUS000575,13.08,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000576,CUS000576,43.47,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000577,CUS000577,17.86,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000578,CUS000578,33.6,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000579,CUS000579,33.61,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000580,CUS000580,33.23,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000581,CUS000581,19.53,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000582,CUS000582,50.78,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000583,CUS000583,14.51,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000584,CUS000584,29.51,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000585,CUS000585,51.77,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000586,CUS000586,36.81,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000587,CUS000587,20.12,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000588,CUS000588,54.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000589,CUS000589,42.39,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000590,CUS000590,15.55,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000591,CUS000591,42.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000592,CUS000592,19.61,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000593,CUS000593,41.19,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000594,CUS000594,20.09,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000595,CUS000595,38.81,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000596,CUS000596,32.48,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000597,CUS000597,55.57,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000598,CUS000598,14.42,Low,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000599,CUS000599,33.99,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000600,CUS000600,36.87,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000601,CUS000601,33.29,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000602,CUS000602,30.22,Medium,SuFinex Customer Risk Model,1.0,2026-06-30
RSK000603,CUS000603,2.89,Low,SuFinex Customer Risk Model,1.0,2026-06-30
